Ewe/V1,<I>/mA1,Ewe/V5,<I>/mA5,Ewe/V20,<I>/mA20
-0.463501185,0.131548531,-0.463405669,0.402014243,-0.463195562,0.686679135
-0.463539392,0.131048007,-0.463252872,0.401111037,-0.463004559,0.675154225
-0.463271976,0.13097657,-0.463042766,0.402285932,-0.462909073,0.681468672
-0.463119179,0.131197166,-0.462947279,0.404757691,-0.462889969,0.686657408
-0.463100076,0.131687645,-0.462832659,0.406980551,-0.462737173,0.676319065
-0.462985486,0.131613823,-0.462698966,0.404708398,-0.462679863,0.690062021
-0.462832659,0.133267506,-0.462584376,0.403611466,-0.462527066,0.678300887
-0.462679863,0.132985617,-0.462469757,0.404706692,-0.462355167,0.684415563
-0.462698966,0.132563601,-0.462450653,0.406710102,-0.462393373,0.687092297
-0.462584376,0.132590021,-0.462297857,0.406859435,-0.462336063,0.677554565
-0.462412477,0.132585525,-0.462106854,0.405093105,-0.46208775,0.691437038
-0.462336063,0.132498923,-0.46214506,0.404330546,-0.46208775,0.679520092
-0.46231696,0.132643871,-0.462068647,0.405343301,-0.461954057,0.685989946
-0.462183267,0.132615455,-0.461858541,0.407729263,-0.462011367,0.68848725
-0.462068647,0.132495999,-0.461858541,0.407784732,-0.461801261,0.679152691
-0.461896747,0.132577204,-0.461801261,0.405881199,-0.461705744,0.692678832
-0.461973161,0.132599951,-0.461610258,0.405027704,-0.461648464,0.680999003
-0.461667538,0.132504057,-0.461629361,0.406445754,-0.461419255,0.687483999
-0.461629361,0.132481349,-0.461419255,0.408588013,-0.461400151,0.690000075
-0.461438358,0.132587393,-0.461400151,0.408548068,-0.461323738,0.682481743
-0.461495638,0.132293008,-0.461151838,0.408390912,-0.461075425,0.69564789
-0.461438358,0.132607397,-0.460960835,0.407161009,-0.461151838,0.683855301
-0.461170942,0.133627896,-0.461018145,0.408445614,-0.460999042,0.689962924
-0.461170942,0.133426457,-0.460999042,0.410638251,-0.460827142,0.692394042
-0.461151838,0.13350424,-0.460903525,0.410423603,-0.460731626,0.68307433
-0.460960835,0.13332053,-0.460903525,0.408754792,-0.460674345,0.696773805
-0.460808039,0.133333797,-0.460559726,0.407702048,-0.460617036,0.685346385
-0.460769832,0.133461506,-0.460502416,0.409208039,-0.460330516,0.691491844
-0.460636139,0.133572191,-0.460406929,0.410892969,-0.460292339,0.693690028
-0.460521519,0.133258125,-0.460368723,0.411082229,-0.460426033,0.684442905
-0.460502416,0.132971015,-0.460273236,0.409473622,-0.46017772,0.698185881
-0.460464239,0.133358678,-0.460082233,0.40868196,-0.460101336,0.686228036
-0.460235029,0.133353958,-0.46012041,0.410040893,-0.459929407,0.69279102
-0.460215926,0.133348425,-0.460044026,0.411965484,-0.459967613,0.695191185
-0.460044026,0.133350186,-0.45989123,0.412057,-0.459738404,0.686011575
-0.459986717,0.133634086,-0.459814817,0.410263868,-0.459738404,0.702213926
-0.45989123,0.133528847,-0.459509224,0.411567582,-0.459528327,0.689830992
-0.459814817,0.133603632,-0.459623814,0.412546903,-0.459451914,0.695945002
-0.459642917,0.135130068,-0.459356397,0.414477912,-0.459337324,0.698402192
-0.4595474,0.134569077,-0.459299117,0.414326248,-0.459184498,0.688922416
-0.459509224,0.134690079,-0.459318221,0.412346047,-0.459031701,0.702619771
-0.459432811,0.134572661,-0.459146321,0.411727244,-0.458974391,0.690985169
-0.459375501,0.134458903,-0.458993495,0.413099194,-0.458878905,0.697286857
-0.459165394,0.134311794,-0.459089011,0.415216174,-0.458936214,0.699585865
-0.459165394,0.134501398,-0.458821595,0.41513206,-0.458764285,0.690294949
-0.458974391,0.134416845,-0.458707005,0.41319999,-0.458707005,0.704046945
-0.458745211,0.134354016,-0.458707005,0.412419843,-0.458420485,0.692329184
-0.458726108,0.134312756,-0.458611488,0.413987567,-0.458535105,0.698605688
-0.458707005,0.134617429,-0.458496898,0.415830117,-0.458305895,0.700939147
-0.458535105,0.134461253,-0.458324999,0.415856921,-0.458229482,0.691677292
-0.458554208,0.134603028,-0.458324999,0.414141618,-0.458153099,0.70534984
-0.458363205,0.134383507,-0.458095789,0.413417769,-0.458076686,0.693929017
-0.458248585,0.134521934,-0.458095789,0.415199623,-0.457923889,0.700147008
-0.458363205,0.134608936,-0.457923889,0.417058052,-0.457885683,0.702535663
-0.458133996,0.134642675,-0.457923889,0.416984777,-0.457828373,0.693325125
-0.458000273,0.134561218,-0.457847476,0.41516544,-0.457618266,0.706712415
-0.457847476,0.134649956,-0.457675576,0.414448885,-0.457560986,0.695320067
-0.457713783,0.134763001,-0.457541883,0.416111349,-0.45740819,0.70190983
-0.457713783,0.134793293,-0.457369983,0.418203392,-0.45746547,0.704183819
-0.45758009,0.134694551,-0.457369983,0.417927412,-0.45723626,0.694424435
-0.457560986,0.13470117,-0.45717898,0.416009224,-0.457217187,0.708223737
-0.457446367,0.135170178,-0.457102567,0.415312164,-0.456987977,0.69640159
-0.457274467,0.135031788,-0.45700708,0.417010411,-0.456968874,0.703783012
-0.457140774,0.135008228,-0.456987977,0.41874001,-0.45694977,0.705019181
-0.45706436,0.134689965,-0.45700708,0.418690126,-0.456758767,0.696361468
-0.456968874,0.134570775,-0.456663251,0.416800277,-0.456682354,0.709995953
-0.456911564,0.134685819,-0.456548661,0.416186185,-0.456529558,0.697812344
-0.456816077,0.134835516,-0.456567764,0.417665559,-0.456472248,0.70788368
-0.456701458,0.134812046,-0.456376761,0.421852205,-0.456338555,0.708308429
-0.456663251,0.134992428,-0.456453145,0.421152418,-0.456243068,0.699626168
-0.456395864,0.136644765,-0.456223965,0.419121274,-0.456128448,0.713189046
-0.456223965,0.136319249,-0.456166655,0.418498412,-0.456071138,0.700720694
-0.456281245,0.136014818,-0.456071138,0.420010971,-0.456013858,0.707949894
-0.456090242,0.13636025,-0.456032962,0.422011506,-0.455861062,0.709106067
-0.456052065,0.136172633,-0.455803752,0.4217497,-0.455765545,0.701057031
-0.455918342,0.13585994,-0.455822855,0.419865591,-0.455670059,0.713914304
-0.455822855,0.135889407,-0.455612749,0.41899111,-0.455498129,0.702135118
-0.455784649,0.136080461,-0.455631852,0.420630218,-0.455440849,0.709165623
-0.455670059,0.135906295,-0.455479056,0.422562913,-0.455479056,0.71061443
-0.455574542,0.135889832,-0.455364436,0.422514527,-0.455288053,0.702027034
-0.455536336,0.135831787,-0.455230743,0.420409394,-0.455211639,0.715510581
-0.455345333,0.136176343,-0.455173433,0.419893122,-0.455116123,0.703643742
-0.455307126,0.136173282,-0.455077946,0.421502426,-0.45498243,0.710711499
-0.455211639,0.136072168,-0.454886943,0.423340547,-0.454848737,0.711991583
-0.45515433,0.136053667,-0.454772323,0.423402083,-0.454791427,0.703647832
-0.454906046,0.136482838,-0.454772323,0.42149192,-0.454543114,0.71696919
-0.454886943,0.136241959,-0.45463863,0.420880804,-0.45452401,0.704969154
-0.454772323,0.136192744,-0.454676837,0.422535049,-0.454504937,0.712116777
-0.454676837,0.136168473,-0.454562217,0.424249082,-0.45440942,0.71347603
-0.45463863,0.136113687,-0.45452401,0.424336457,-0.454294831,0.705077498
-0.454562217,0.136353356,-0.45440942,0.422531424,-0.454161108,0.718483356
-0.454390317,0.136100933,-0.454313934,0.421852068,-0.453951001,0.706054654
-0.454237521,0.136184388,-0.454065621,0.423488931,-0.454046518,0.713634289
-0.454256624,0.136067308,-0.453989208,0.42545228,-0.453912824,0.714746027
-0.454180211,0.1359545,-0.453989208,0.425975774,-0.453759998,0.706129586
-0.453989208,0.136270376,-0.453683615,0.423760679,-0.453721821,0.719680627
-0.453931928,0.136186137,-0.453645408,0.422656342,-0.453759998,0.707655859
-0.453893721,0.136368233,-0.453607202,0.424487581,-0.453454405,0.714940092
-0.453721821,0.136498453,-0.453549922,0.426378619,-0.453301609,0.716158769
-0.453568995,0.136585316,-0.453473508,0.42609531,-0.453225195,0.710475422
-0.453568995,0.136391129,-0.453263402,0.426026984,-0.453186989,0.723014082
-0.453511715,0.136266429,-0.453053296,0.425287345,-0.452938706,0.710613232
-0.453263402,0.138029237,-0.453015089,0.426867748,-0.452881396,0.718046023
-0.453129709,0.1378325,-0.452957809,0.428487247,-0.452919602,0.719056595
-0.453072399,0.137670578,-0.452843189,0.42791103,-0.452709496,0.710625164
-0.453072399,0.137601802,-0.452766806,0.426061463,-0.4525567,0.724069317
-0.452919602,0.137333614,-0.452709496,0.42560105,-0.452518493,0.711930813
-0.452824086,0.137266325,-0.452594906,0.427314499,-0.45232749,0.719033763
-0.452690393,0.13732487,-0.452346593,0.428948823,-0.452480286,0.720393327
-0.4525567,0.137273119,-0.452365696,0.429277227,-0.452289283,0.71181491
-0.452308387,0.137438178,-0.45215559,0.42700216,-0.452174693,0.725054027
-0.452308387,0.137479661,-0.452136487,0.426612045,-0.45204097,0.713057985
-0.452251077,0.137409049,-0.452079177,0.428125803,-0.451945484,0.720406725
-0.45227018,0.137376133,-0.451945484,0.430098261,-0.451907277,0.721615702
-0.452117383,0.137629481,-0.451945484,0.429447756,-0.451735377,0.713255723
-0.451907277,0.137546819,-0.451735377,0.427684562,-0.451601684,0.726695359
-0.451869071,0.137606947,-0.451697171,0.427216674,-0.451525271,0.714692167
-0.451639861,0.137740478,-0.451544374,0.429044532,-0.451506168,0.721921676
-0.451601684,0.137823505,-0.451448858,0.430813703,-0.451429784,0.723085834
-0.451506168,0.138081588,-0.451353371,0.430578983,-0.451448858,0.714818619
-0.451506168,0.138199929,-0.451334268,0.428396745,-0.451105058,0.728131556
-0.451544374,0.137898416,-0.451162368,0.428096358,-0.451047778,0.716131854
-0.451276958,0.137723251,-0.451028675,0.429987084,-0.450914055,0.723316216
-0.451085955,0.137592956,-0.450952262,0.431654598,-0.450856775,0.724240709
-0.451124161,0.137459925,-0.450799465,0.431004514,-0.450761259,0.716048152
-0.450990468,0.137839295,-0.450723052,0.429217379,-0.450646669,0.729535647
-0.450818568,0.13754489,-0.450780362,0.429010942,-0.450493842,0.717251971
-0.450818568,0.137828141,-0.450493842,0.430828655,-0.450455666,0.724509155
-0.450684845,0.137792366,-0.450321943,0.433082483,-0.450493842,0.725650596
-0.450532049,0.137297303,-0.450321943,0.432110453,-0.450188249,0.717593212
-0.450532049,0.137375872,-0.450264663,0.430143539,-0.450130939,0.730801129
-0.450341046,0.137425062,-0.450130939,0.429675861,-0.450130939,0.721466752
-0.450417459,0.137457702,-0.449920833,0.433924215,-0.449997246,0.727915097
-0.450092733,0.137758965,-0.44990173,0.435335771,-0.449748933,0.72897408
-0.449920833,0.139224133,-0.44978714,0.434516446,-0.449768037,0.720572742
-0.449978143,0.139039112,-0.449768037,0.432488903,-0.44961524,0.733645665
-0.44995904,0.138836591,-0.449634343,0.432115872,-0.44938603,0.721534921
-0.449768037,0.138890681,-0.44961524,0.433813789,-0.449424237,0.728830417
-0.44978714,0.138814471,-0.44944334,0.435357941,-0.449347824,0.73011449
-0.449481547,0.138757824,-0.449309647,0.43512392,-0.449309647,0.7216129
-0.44944334,0.138809401,-0.449156821,0.432838347,-0.449195027,0.735119546
-0.449233234,0.138967163,-0.449195027,0.432622982,-0.448946714,0.722831186
-0.449118644,0.138759023,-0.449137717,0.434527414,-0.449023128,0.730215292
-0.449118644,0.138404549,-0.448984921,0.436338637,-0.448755711,0.731279947
-0.449061334,0.138546198,-0.448717535,0.435457455,-0.448755711,0.722759936
-0.448946714,0.138767554,-0.448755711,0.433793969,-0.448564708,0.736260191
-0.448984921,0.138678105,-0.448851228,0.433456792,-0.448583812,0.723890526
-0.448717535,0.138632087,-0.448488325,0.435374036,-0.448488325,0.732765229
-0.448564708,0.138278985,-0.448411912,0.438098411,-0.448278219,0.733391687
-0.448564708,0.138159781,-0.448392808,0.437066185,-0.448144525,0.725069375
-0.448392808,0.138792212,-0.448201805,0.435126326,-0.448068112,0.738396949
-0.448297322,0.1385951,-0.448125422,0.435230598,-0.448087215,0.726064594
-0.448163629,0.138619321,-0.448049009,0.436588701,-0.447915316,0.733337928
-0.448049009,0.138835545,-0.447896212,0.438577119,-0.447838902,0.734608453
-0.448163629,0.138771864,-0.447781593,0.437661571,-0.447819799,0.726297607
-0.447972596,0.139004112,-0.447819799,0.435739262,-0.447552413,0.739478091
-0.447800696,0.13908924,-0.447667003,0.435297761,-0.447628796,0.727444137
-0.447781593,0.138932486,-0.447647899,0.437403804,-0.447495103,0.734682771
-0.44759059,0.13891635,-0.447437793,0.439095276,-0.447437793,0.735895177
-0.44759059,0.1391639,-0.44736141,0.438481619,-0.447265893,0.727660965
-0.447495103,0.139353615,-0.447170407,0.436505673,-0.447055787,0.740748193
-0.447342306,0.139321326,-0.447151303,0.436332088,-0.447113097,0.728845049
-0.4473041,0.139253484,-0.446979403,0.438369953,-0.44701758,0.736045697
-0.447170407,0.139101597,-0.446941197,0.4398961,-0.446864784,0.739969656
-0.4471322,0.139252845,-0.446769297,0.441443751,-0.446731091,0.730732443
-0.446941197,0.139254211,-0.446922094,0.438823225,-0.446559191,0.743994998
-0.446864784,0.140640334,-0.446635574,0.438608968,-0.446520984,0.731589532
-0.446750194,0.140093507,-0.446520984,0.440595318,-0.446425498,0.738809188
-0.446711987,0.139945947,-0.446310878,0.44210569,-0.446387291,0.740042302
-0.446578294,0.140118478,-0.446368188,0.441412831,-0.446138978,0.731580521
-0.446520984,0.139840197,-0.446138978,0.439424854,-0.446196288,0.745133011
-0.446349084,0.139830818,-0.446119875,0.439485389,-0.446081668,0.732608831
-0.446215391,0.139777479,-0.446081668,0.441119666,-0.445928872,0.740057029
-0.446291775,0.13998667,-0.445967078,0.442818879,-0.445852458,0.741337782
-0.446043491,0.139729278,-0.445909768,0.442171819,-0.445718765,0.732741859
-0.445947975,0.139804236,-0.445795178,0.4400873,-0.445680559,0.746016266
-0.445795178,0.139886242,-0.445661455,0.440017525,-0.445565969,0.7339945
-0.445756972,0.140060818,-0.445527762,0.442020459,-0.445432276,0.741227319
-0.445795178,0.139789608,-0.445432276,0.443536547,-0.445222169,0.742493176
-0.445546865,0.139930271,-0.445355862,0.442664005,-0.445260376,0.734293457
-0.445546865,0.139639014,-0.445279449,0.441006547,-0.445222169,0.747578432
-0.445355862,0.139635031,-0.445031166,0.440879664,-0.445088446,0.735485482
-0.445394069,0.139738733,-0.445088446,0.442896964,-0.444916546,0.742733757
-0.445222169,0.139736472,-0.44487837,0.444770095,-0.444859266,0.743771642
-0.445031166,0.13974043,-0.44476375,0.444083264,-0.44476375,0.735558281
-0.444973856,0.1395889,-0.444859266,0.441897074,-0.44464916,0.74893265
-0.444840163,0.139638002,-0.44464916,0.441784496,-0.444515437,0.736657997
-0.444687366,0.139798339,-0.44453454,0.443915272,-0.44436264,0.743878825
-0.444553643,0.139853313,-0.444439054,0.445083468,-0.44430536,0.745039511
-0.44453454,0.139920217,-0.44441995,0.44427095,-0.444190741,0.736888383
-0.444515437,0.139786575,-0.444228947,0.442504183,-0.444057047,0.749986447
-0.44436264,0.13986809,-0.444152534,0.442731424,-0.444209844,0.737932367
-0.444209844,0.140085099,-0.444076151,0.444462409,-0.443961531,0.745312483
-0.44424805,0.139886065,-0.443904251,0.44597466,-0.443751425,0.746662176
-0.443999738,0.140023682,-0.443980634,0.445135703,-0.443789631,0.738025454
-0.443999738,0.140188052,-0.443827838,0.443762937,-0.443579525,0.754105872
-0.443770528,0.140037309,-0.443694144,0.445450272,-0.443541318,0.741251282
-0.443675041,0.140000109,-0.443655938,0.446999862,-0.443426728,0.748226653
-0.443598628,0.141453423,-0.443388522,0.448377054,-0.443331242,0.749535779
-0.443503141,0.141346799,-0.443293035,0.447289866,-0.443273932,0.740799672
-0.443369418,0.141063834,-0.443388522,0.445195266,-0.443082929,0.754109591
-0.443273932,0.141043074,-0.443159312,0.445500622,-0.443063825,0.741800812
-0.443293035,0.141208058,-0.443025619,0.447847851,-0.442949235,0.749592127
-0.443159312,0.141021863,-0.442872822,0.449284478,-0.442758232,0.750284387
-0.443025619,0.141153646,-0.442891926,0.447857992,-0.442796409,0.742102937
-0.442949235,0.141165439,-0.442853719,0.446221515,-0.442567229,0.75535824
-0.442872822,0.140978871,-0.442605406,0.44632338,-0.442548126,0.743251845
-0.442700922,0.14098729,-0.442567229,0.448114079,-0.442471713,0.750481869
-0.442605406,0.141009897,-0.44245261,0.449371332,-0.4422234,0.751472505
-0.442548126,0.14097909,-0.44233802,0.448554935,-0.442242503,0.743204791
-0.442624509,0.14075794,-0.442299813,0.446739505,-0.442204297,0.756503977
-0.442357123,0.140779867,-0.442185223,0.446847989,-0.441841394,0.744465758
-0.442204297,0.140796412,-0.442089707,0.448847847,-0.441898704,0.751633
-0.442299813,0.140783821,-0.442204297,0.450249417,-0.441803217,0.752914933
-0.4420515,0.140761148,-0.441898704,0.449335421,-0.441650391,0.744648141
-0.4418796,0.140636486,-0.44176501,0.447618847,-0.441650391,0.757762519
-0.441784114,0.140873196,-0.441650391,0.447678223,-0.441593111,0.745611875
-0.44176501,0.140986153,-0.441554904,0.449738655,-0.441497594,0.752900086
-0.441574007,0.141021128,-0.441325694,0.451138465,-0.441440284,0.754078054
-0.441631287,0.140913229,-0.441383004,0.450102273,-0.441211104,0.745619701
-0.441363901,0.140946567,-0.441363901,0.448127287,-0.441077381,0.759040623
-0.441421181,0.141001392,-0.441115588,0.448630826,-0.441172898,0.746782502
-0.441363901,0.140745559,-0.441115588,0.450632829,-0.441020101,0.754291829
-0.441134691,0.140792814,-0.441077381,0.451871885,-0.440943688,0.755076504
-0.441039175,0.14103076,-0.440962791,0.45074475,-0.440714478,0.747021227
-0.441115588,0.141122056,-0.440905482,0.449152084,-0.440695375,0.760122538
-0.440962791,0.14123885,-0.440771788,0.449632704,-0.440676272,0.747935932
-0.440733582,0.141177192,-0.440599889,0.451499385,-0.440485269,0.758246814
-0.440676272,0.141183476,-0.440638095,0.454743358,-0.440408885,0.758428626
-0.440599889,0.141140195,-0.440351576,0.453190224,-0.440332472,0.750222274
-0.440580785,0.142675537,-0.440256089,0.451759909,-0.440045983,0.76332306
-0.440351576,0.142402066,-0.440217882,0.451912844,-0.439950466,0.750917022
-0.440179676,0.142308022,-0.440103263,0.453555601,-0.439950466,0.758235668
-0.440236986,0.142033589,-0.439931363,0.454741256,-0.439893156,0.759248585
-0.440084159,0.142029416,-0.439835876,0.453577488,-0.439778566,0.751114563
-0.439950466,0.14196671,-0.43974036,0.451909377,-0.43962577,0.764252024
-0.440007776,0.14204437,-0.439587563,0.452548573,-0.439492077,0.75197533
-0.439950466,0.141967847,-0.439530253,0.454309772,-0.439472973,0.759471271
-0.439950466,0.142042634,-0.43956846,0.455458154,-0.439320147,0.76044221
-0.43956846,0.141592425,-0.439492077,0.454216552,-0.439415663,0.751929579
-0.43951115,0.14191024,-0.439243764,0.452580679,-0.439243764,0.765636232
